COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDAO,BALANCE,LPG,NETDELIC,Nov-22,1956.661
OECDAO,BALANCE,LPG,NETDELIC,YTD2021,19767.671
OECDAO,BALANCE,LPG,NETDELIC,YTD2022,21053.972
OECDAO,BALANCE,NAPHTHA,NETDELIC,2020,67077.589
OECDAO,BALANCE,NAPHTHA,NETDELIC,2021,73896.61
OECDAO,BALANCE,NAPHTHA,NETDELIC,3Q2022,17342.585
OECDAO,BALANCE,NAPHTHA,NETDELIC,Nov-21,6347.656
OECDAO,BALANCE,NAPHTHA,NETDELIC,Nov-22,5602.461
OECDAO,BALANCE,NAPHTHA,NETDELIC,YTD2021,66724.677
OECDAO,BALANCE,NAPHTHA,NETDELIC,YTD2022,63152.168
OECDAO,BALANCE,OPRODS,NETDELIC,2020,17288.206
OECDAO,BALANCE,OPRODS,NETDELIC,2021,18028.734
OECDAO,BALANCE,OPRODS,NETDELIC,3Q2022,4212.003
OECDAO,BALANCE,OPRODS,NETDELIC,Nov-21,1540.126
OECDAO,BALANCE,OPRODS,NETDELIC,Nov-22,1433.463
OECDAO,BALANCE,OPRODS,NETDELIC,YTD2021,16226.111
OECDAO,BALANCE,OPRODS,NETDELIC,YTD2022,15550.72
OECDAO,BALANCE,RESFUEL,NETDELIC,2020,7923.565
OECDAO,BALANCE,RESFUEL,NETDELIC,2021,9440.664
OECDAO,BALANCE,RESFUEL,NETDELIC,3Q2022,2495.945
OECDAO,BALANCE,RESFUEL,NETDELIC,Nov-21,840.597
OECDAO,BALANCE,RESFUEL,NETDELIC,Nov-22,937.798
OECDAO,BALANCE,RESFUEL,NETDELIC,YTD2021,8406.501
OECDAO,BALANCE,RESFUEL,NETDELIC,YTD2022,9646.345
OECDAO,BALANCE,TOTGASO,NETDELIC,2020,53614.321
OECDAO,BALANCE,TOTGASO,NETDELIC,2021,53919.653
OECDAO,BALANCE,TOTGASO,NETDELIC,3Q2022,14608.245
OECDAO,BALANCE,TOTGASO,NETDELIC,Nov-21,4485.54
OECDAO,BALANCE,TOTGASO,NETDELIC,Nov-22,4436.993
OECDAO,BALANCE,TOTGASO,NETDELIC,YTD2021,48918.844
OECDAO,BALANCE,TOTGASO,NETDELIC,YTD2022,49415.933
OECDAO,BALANCE,TOTKERO,NETDELIC,2020,28322.602
OECDAO,BALANCE,TOTKERO,NETDELIC,2021,28068.744
OECDAO,BALANCE,TOTKERO,NETDELIC,3Q2022,6216.036
OECDAO,BALANCE,TOTKERO,NETDELIC,Nov-21,2488.778
OECDAO,BALANCE,TOTKERO,NETDELIC,Nov-22,2858.665
OECDAO,BALANCE,TOTKERO,NETDELIC,YTD2021,24363.263
OECDAO,BALANCE,TOTKERO,NETDELIC,YTD2022,27614.231
OECDAO,BALANCE,TOTPRODS,NETDELIC,2020,283663.578
OECDAO,BALANCE,TOTPRODS,NETDELIC,2021,295160.642
OECDAO,BALANCE,TOTPRODS,NETDELIC,3Q2022,72807.955
OECDAO,BALANCE,TOTPRODS,NETDELIC,Nov-21,25029.674
OECDAO,BALANCE,TOTPRODS,NETDELIC,Nov-22,24935.315
OECDAO,BALANCE,TOTPRODS,NETDELIC,YTD2021,265876.579
OECDAO,BALANCE,TOTPRODS,NETDELIC,YTD2022,268986.593
OECDEUR,BALANCE,GASDIES,NETDELIC,2020,280751.998
OECDEUR,BALANCE,GASDIES,NETDELIC,2021,293628.86
OECDEUR,BALANCE,GASDIES,NETDELIC,3Q2022,75224.342
OECDEUR,BALANCE,GASDIES,NETDELIC,Nov-21,25979.105
OECDEUR,BALANCE,GASDIES,NETDELIC,Nov-22,24639.768
OECDEUR,BALANCE,GASDIES,NETDELIC,YTD2021,267455.076
OECDEUR,BALANCE,GASDIES,NETDELIC,YTD2022,267039.732
OECDEUR,BALANCE,LPG,NETDELIC,2020,31440.831
OECDEUR,BALANCE,LPG,NETDELIC,2021,31552.443
OECDEUR,BALANCE,LPG,NETDELIC,3Q2022,7926.168
OECDEUR,BALANCE,LPG,NETDELIC,Nov-21,2379.185
OECDEUR,BALANCE,LPG,NETDELIC,Nov-22,2326.352
OECDEUR,BALANCE,LPG,NETDELIC,YTD2021,28731.713
OECDEUR,BALANCE,LPG,NETDELIC,YTD2022,27720.41
OECDEUR,BALANCE,NAPHTHA,NETDELIC,2020,41810.22
OECDEUR,BALANCE,NAPHTHA,NETDELIC,2021,44419.442
OECDEUR,BALANCE,NAPHTHA,NETDELIC,3Q2022,8485.038
OECDEUR,BALANCE,NAPHTHA,NETDELIC,Nov-21,3743.88
OECDEUR,BALANCE,NAPHTHA,NETDELIC,Nov-22,2678.082
OECDEUR,BALANCE,NAPHTHA,NETDELIC,YTD2021,40502.631
OECDEUR,BALANCE,NAPHTHA,NETDELIC,YTD2022,34851.845
OECDEUR,BALANCE,OPRODS,NETDELIC,2020,44536.568
OECDEUR,BALANCE,OPRODS,NETDELIC,2021,43186.106
OECDEUR,BALANCE,OPRODS,NETDELIC,3Q2022,10849.414
OECDEUR,BALANCE,OPRODS,NETDELIC,Nov-21,3761.712
OECDEUR,BALANCE,OPRODS,NETDELIC,Nov-22,3404.749
OECDEUR,BALANCE,OPRODS,NETDELIC,YTD2021,40034.358
OECDEUR,BALANCE,OPRODS,NETDELIC,YTD2022,37537.437
OECDEUR,BALANCE,RESFUEL,NETDELIC,2020,9364.919
OECDEUR,BALANCE,RESFUEL,NETDELIC,2021,9406.53
OECDEUR,BALANCE,RESFUEL,NETDELIC,3Q2022,2494.689
OECDEUR,BALANCE,RESFUEL,NETDELIC,Nov-21,863.077
OECDEUR,BALANCE,RESFUEL,NETDELIC,Nov-22,772.694
OECDEUR,BALANCE,RESFUEL,NETDELIC,YTD2021,8466.238
OECDEUR,BALANCE,RESFUEL,NETDELIC,YTD2022,9097.559
OECDEUR,BALANCE,TOTGASO,NETDELIC,2020,70896.654
OECDEUR,BALANCE,TOTGASO,NETDELIC,2021,77399.024
OECDEUR,BALANCE,TOTGASO,NETDELIC,3Q2022,22429.625
OECDEUR,BALANCE,TOTGASO,NETDELIC,Nov-21,6590.419
OECDEUR,BALANCE,TOTGASO,NETDELIC,Nov-22,6847.478
OECDEUR,BALANCE,TOTGASO,NETDELIC,YTD2021,70688.418
OECDEUR,BALANCE,TOTGASO,NETDELIC,YTD2022,75965.931
OECDEUR,BALANCE,TOTKERO,NETDELIC,2020,35147.662
OECDEUR,BALANCE,TOTKERO,NETDELIC,2021,39818.205
OECDEUR,BALANCE,TOTKERO,NETDELIC,3Q2022,17388.883
OECDEUR,BALANCE,TOTKERO,NETDELIC,Nov-21,3869.364
OECDEUR,BALANCE,TOTKERO,NETDELIC,Nov-22,4618.688
OECDEUR,BALANCE,TOTKERO,NETDELIC,YTD2021,35484.116
OECDEUR,BALANCE,TOTKERO,NETDELIC,YTD2022,54086.669
OECDEUR,BALANCE,TOTPRODS,NETDELIC,2020,516279.852
OECDEUR,BALANCE,TOTPRODS,NETDELIC,2021,541121.696
OECDEUR,BALANCE,TOTPRODS,NETDELIC,3Q2022,145447.473
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Nov-21,47419.606
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Nov-22,45569.787
OECDEUR,BALANCE,TOTPRODS,NETDELIC,YTD2021,492913.985
OECDEUR,BALANCE,TOTPRODS,NETDELIC,YTD2022,508512.27
OECDTOT,BALANCE,GASDIES,NETDELIC,2020,597062.035
OECDTOT,BALANCE,GASDIES,NETDELIC,2021,618835.204
OECDTOT,BALANCE,GASDIES,NETDELIC,3Q2022,158005.112
OECDTOT,BALANCE,GASDIES,NETDELIC,Nov-21,54109.871
OECDTOT,BALANCE,GASDIES,NETDELIC,Nov-22,53036.55
OECDTOT,BALANCE,GASDIES,NETDELIC,YTD2021,564445.926
OECDTOT,BALANCE,GASDIES,NETDELIC,YTD2022,572283.856
OECDTOT,BALANCE,LPG,NETDELIC,2020,95773.605
OECDTOT,BALANCE,LPG,NETDELIC,2021,98604.313
OECDTOT,BALANCE,LPG,NETDELIC,3Q2022,24557.016
OECDTOT,BALANCE,LPG,NETDELIC,Nov-21,8269.526
OECDTOT,BALANCE,LPG,NETDELIC,Nov-22,8331.752
OECDTOT,BALANCE,LPG,NETDELIC,YTD2021,89013.667
OECDTOT,BALANCE,LPG,NETDELIC,YTD2022,90960.031
OECDTOT,BALANCE,NAPHTHA,NETDELIC,2020,118874.407
OECDTOT,BALANCE,NAPHTHA,NETDELIC,2021,128284.654
OECDTOT,BALANCE,NAPHTHA,NETDELIC,3Q2022,27817.484
OECDTOT,BALANCE,NAPHTHA,NETDELIC,Nov-21,10948.375
OECDTOT,BALANCE,NAPHTHA,NETDELIC,Nov-22,8946.16
OECDTOT,BALANCE,NAPHTHA,NETDELIC,YTD2021,116299.724
OECDTOT,BALANCE,NAPHTHA,NETDELIC,YTD2022,105469.959
OECDTOT,BALANCE,OPRODS,NETDELIC,2020,175520.337
OECDTOT,BALANCE,OPRODS,NETDELIC,2021,176184.879
OECDTOT,BALANCE,OPRODS,NETDELIC,3Q2022,48670.052
OECDTOT,BALANCE,OPRODS,NETDELIC,Nov-21,14796.461
OECDTOT,BALANCE,OPRODS,NETDELIC,Nov-22,14967.618
OECDTOT,BALANCE,OPRODS,NETDELIC,YTD2021,161453.522
OECDTOT,BALANCE,OPRODS,NETDELIC,YTD2022,163788.041
OECDTOT,BALANCE,RESFUEL,NETDELIC,2020,27026.781
OECDTOT,BALANCE,RESFUEL,NETDELIC,2021,29626.572
OECDTOT,BALANCE,RESFUEL,NETDELIC,3Q2022,7698.172
OECDTOT,BALANCE,RESFUEL,NETDELIC,Nov-21,2563.056
OECDTOT,BALANCE,RESFUEL,NETDELIC,Nov-22,2528.029
OECDTOT,BALANCE,RESFUEL,NETDELIC,YTD2021,26678.208
OECDTOT,BALANCE,RESFUEL,NETDELIC,YTD2022,28417.929
OECDTOT,BALANCE,TOTGASO,NETDELIC,2020,527194.056
OECDTOT,BALANCE,TOTGASO,NETDELIC,2021,569011.646
OECDTOT,BALANCE,TOTGASO,NETDELIC,3Q2022,149818.005
OECDTOT,BALANCE,TOTGASO,NETDELIC,Nov-21,48394.064
OECDTOT,BALANCE,TOTGASO,NETDELIC,Nov-22,48478.976
OECDTOT,BALANCE,TOTGASO,NETDELIC,YTD2021,518712.441
OECDTOT,BALANCE,TOTGASO,NETDELIC,YTD2022,530709.918
OECDTOT,BALANCE,TOTKERO,NETDELIC,2020,119929.936
OECDTOT,BALANCE,TOTKERO,NETDELIC,2021,138858.21
OECDTOT,BALANCE,TOTKERO,NETDELIC,3Q2022,45135.33
OECDTOT,BALANCE,TOTKERO,NETDELIC,Nov-21,12659.797
OECDTOT,BALANCE,TOTKERO,NETDELIC,Nov-22,14435.076
OECDTOT,BALANCE,TOTKERO,NETDELIC,YTD2021,123908.743
OECDTOT,BALANCE,TOTKERO,NETDELIC,YTD2022,157390.402
OECDTOT,BALANCE,TOTPRODS,NETDELIC,2020,1672435.618
OECDTOT,BALANCE,TOTPRODS,NETDELIC,2021,1771492.088
OECDTOT,BALANCE,TOTPRODS,NETDELIC,3Q2022,464956.541
OECDTOT,BALANCE,TOTPRODS,NETDELIC,Nov-21,152867.376
OECDTOT,BALANCE,TOTPRODS,NETDELIC,Nov-22,151942.58
OECDTOT,BALANCE,TOTPRODS,NETDELIC,YTD2021,1611763.67
OECDTOT,BALANCE,TOTPRODS,NETDELIC,YTD2022,1660672.054
AUSTRALI,BALANCE,GASDIES,NETDELIC,2020,24596
AUSTRALI,BALANCE,GASDIES,NETDELIC,2021,25935.536
AUSTRALI,BALANCE,GASDIES,NETDELIC,3Q2022,6653
AUSTRALI,BALANCE,GASDIES,NETDELIC,Nov-21,2240.252
AUSTRALI,BALANCE,GASDIES,NETDELIC,Nov-22,2344.957
AUSTRALI,BALANCE,GASDIES,NETDELIC,YTD2021,23681.882
AUSTRALI,BALANCE,GASDIES,NETDELIC,YTD2022,24065.79
AUSTRALI,BALANCE,LPG,NETDELIC,2020,929
AUSTRALI,BALANCE,LPG,NETDELIC,2021,835.704
AUSTRALI,BALANCE,LPG,NETDELIC,3Q2022,247
AUSTRALI,BALANCE,LPG,NETDELIC,Nov-21,65.863
AUSTRALI,BALANCE,LPG,NETDELIC,Nov-22,64
AUSTRALI,BALANCE,LPG,NETDELIC,YTD2021,775.525
AUSTRALI,BALANCE,LPG,NETDELIC,YTD2022,752.654
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,2020,-4
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,2021,0.036
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,3Q2022,0
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,Nov-21,0.003
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,YTD2021,0.033
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,YTD2022,0.012
AUSTRALI,BALANCE,OPRODS,NETDELIC,2020,1833
AUSTRALI,BALANCE,OPRODS,NETDELIC,2021,1851.195
AUSTRALI,BALANCE,OPRODS,NETDELIC,3Q2022,408
AUSTRALI,BALANCE,OPRODS,NETDELIC,Nov-21,159.492
AUSTRALI,BALANCE,OPRODS,NETDELIC,Nov-22,149.638
AUSTRALI,BALANCE,OPRODS,NETDELIC,YTD2021,1704.849
AUSTRALI,BALANCE,OPRODS,NETDELIC,YTD2022,1629.51
AUSTRALI,BALANCE,RESFUEL,NETDELIC,2020,211
AUSTRALI,BALANCE,RESFUEL,NETDELIC,2021,195.404
AUSTRALI,BALANCE,RESFUEL,NETDELIC,3Q2022,49
AUSTRALI,BALANCE,RESFUEL,NETDELIC,Nov-21,15.667
AUSTRALI,BALANCE,RESFUEL,NETDELIC,Nov-22,20.715
AUSTRALI,BALANCE,RESFUEL,NETDELIC,YTD2021,176.106
AUSTRALI,BALANCE,RESFUEL,NETDELIC,YTD2022,195.496
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2020,11305
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2021,11540.631
AUSTRALI,BALANCE,TOTGASO,NETDELIC,3Q2022,3023
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Nov-21,1028.859
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Nov-22,1014.655
AUSTRALI,BALANCE,TOTGASO,NETDELIC,YTD2021,10449.651
AUSTRALI,BALANCE,TOTGASO,NETDELIC,YTD2022,10832.204
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2020,3237
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2021,2928
AUSTRALI,BALANCE,TOTKERO,NETDELIC,3Q2022,1301
AUSTRALI,BALANCE,TOTKERO,NETDELIC,Nov-21,243
AUSTRALI,BALANCE,TOTKERO,NETDELIC,Nov-22,485.284
AUSTRALI,BALANCE,TOTKERO,NETDELIC,YTD2021,2631
AUSTRALI,BALANCE,TOTKERO,NETDELIC,YTD2022,4403.805
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,2020,42107
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,2021,43286.506
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,3Q2022,11681
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,Nov-21,3753.136
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,Nov-22,4079.249
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,YTD2021,39419.046
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,YTD2022,41879.471
AUSTRIA,BALANCE,GASDIES,NETDELIC,2020,7397.736
AUSTRIA,BALANCE,GASDIES,NETDELIC,2021,7447.889
AUSTRIA,BALANCE,GASDIES,NETDELIC,3Q2022,1838.099
AUSTRIA,BALANCE,GASDIES,NETDELIC,Nov-21,629.495
AUSTRIA,BALANCE,GASDIES,NETDELIC,Nov-22,544.091
AUSTRIA,BALANCE,GASDIES,NETDELIC,YTD2021,6864.76
AUSTRIA,BALANCE,GASDIES,NETDELIC,YTD2022,6426.248
AUSTRIA,BALANCE,LPG,NETDELIC,2020,79.869
AUSTRIA,BALANCE,LPG,NETDELIC,2021,81.893
AUSTRIA,BALANCE,LPG,NETDELIC,3Q2022,19.385
AUSTRIA,BALANCE,LPG,NETDELIC,Nov-21,8.023
AUSTRIA,BALANCE,LPG,NETDELIC,Nov-22,8.289
AUSTRIA,BALANCE,LPG,NETDELIC,YTD2021,74.819
AUSTRIA,BALANCE,LPG,NETDELIC,YTD2022,78.59
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,2020,1049.454
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,2021,1081.534
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,3Q2022,136.424
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,Nov-21,88.33
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,Nov-22,77.045
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,YTD2021,994.947
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,YTD2022,754.257
AUSTRIA,BALANCE,OPRODS,NETDELIC,2020,572.081
AUSTRIA,BALANCE,OPRODS,NETDELIC,2021,589.49
AUSTRIA,BALANCE,OPRODS,NETDELIC,3Q2022,160.645
AUSTRIA,BALANCE,OPRODS,NETDELIC,Nov-21,59.865
AUSTRIA,BALANCE,OPRODS,NETDELIC,Nov-22,49.262
AUSTRIA,BALANCE,OPRODS,NETDELIC,YTD2021,563.147
AUSTRIA,BALANCE,OPRODS,NETDELIC,YTD2022,479.716
AUSTRIA,BALANCE,RESFUEL,NETDELIC,2020,68.695
AUSTRIA,BALANCE,RESFUEL,NETDELIC,2021,65.507
AUSTRIA,BALANCE,RESFUEL,NETDELIC,3Q2022,13.712
AUSTRIA,BALANCE,RESFUEL,NETDELIC,Nov-21,5.884
AUSTRIA,BALANCE,RESFUEL,NETDELIC,Nov-22,3.706
AUSTRIA,BALANCE,RESFUEL,NETDELIC,YTD2021,55.211
AUSTRIA,BALANCE,RESFUEL,NETDELIC,YTD2022,48.943
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2020,1363.398
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2021,1442.387
AUSTRIA,BALANCE,TOTGASO,NETDELIC,3Q2022,415.001
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Nov-21,109.079
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Nov-22,113.506
AUSTRIA,BALANCE,TOTGASO,NETDELIC,YTD2021,1330.163
AUSTRIA,BALANCE,TOTGASO,NETDELIC,YTD2022,1377.372
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2020,322.52
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2021,404.516
AUSTRIA,BALANCE,TOTKERO,NETDELIC,3Q2022,152.629
AUSTRIA,BALANCE,TOTKERO,NETDELIC,Nov-21,44.005
AUSTRIA,BALANCE,TOTKERO,NETDELIC,Nov-22,53.603
AUSTRIA,BALANCE,TOTKERO,NETDELIC,YTD2021,359.265
AUSTRIA,BALANCE,TOTKERO,NETDELIC,YTD2022,552.172
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,2020,10853.753
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,2021,11113.216
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,3Q2022,2735.895
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,Nov-21,944.681
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,Nov-22,849.502
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,YTD2021,10242.312
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,YTD2022,9717.298
BELGIUM,BALANCE,GASDIES,NETDELIC,2020,9109
BELGIUM,BALANCE,GASDIES,NETDELIC,2021,9352
BELGIUM,BALANCE,GASDIES,NETDELIC,3Q2022,2078.8
BELGIUM,BALANCE,GASDIES,NETDELIC,Nov-21,798.5
BELGIUM,BALANCE,GASDIES,NETDELIC,Nov-22,763.3
BELGIUM,BALANCE,GASDIES,NETDELIC,YTD2021,8461.6
BELGIUM,BALANCE,GASDIES,NETDELIC,YTD2022,8104.2
BELGIUM,BALANCE,LPG,NETDELIC,2020,2238
BELGIUM,BALANCE,LPG,NETDELIC,2021,2211.3
BELGIUM,BALANCE,LPG,NETDELIC,3Q2022,629
BELGIUM,BALANCE,LPG,NETDELIC,Nov-21,149
BELGIUM,BALANCE,LPG,NETDELIC,Nov-22,167.5
BELGIUM,BALANCE,LPG,NETDELIC,YTD2021,2008.7
BELGIUM,BALANCE,LPG,NETDELIC,YTD2022,2173.4
BELGIUM,BALANCE,NAPHTHA,NETDELIC,2020,4311.2
BELGIUM,BALANCE,NAPHTHA,NETDELIC,2021,4938.3
BELGIUM,BALANCE,NAPHTHA,NETDELIC,3Q2022,1047.4
BELGIUM,BALANCE,NAPHTHA,NETDELIC,Nov-21,469.4
BELGIUM,BALANCE,NAPHTHA,NETDELIC,Nov-22,348
BELGIUM,BALANCE,NAPHTHA,NETDELIC,YTD2021,4501.8
BELGIUM,BALANCE,NAPHTHA,NETDELIC,YTD2022,3688.3
BELGIUM,BALANCE,OPRODS,NETDELIC,2020,636.2
BELGIUM,BALANCE,OPRODS,NETDELIC,2021,692.1
BELGIUM,BALANCE,OPRODS,NETDELIC,3Q2022,61.4
BELGIUM,BALANCE,OPRODS,NETDELIC,Nov-21,65.4
BELGIUM,BALANCE,OPRODS,NETDELIC,Nov-22,-39
BELGIUM,BALANCE,OPRODS,NETDELIC,YTD2021,636.7
BELGIUM,BALANCE,OPRODS,NETDELIC,YTD2022,237.8
BELGIUM,BALANCE,RESFUEL,NETDELIC,2020,46.2
BELGIUM,BALANCE,RESFUEL,NETDELIC,2021,48
BELGIUM,BALANCE,RESFUEL,NETDELIC,3Q2022,7
BELGIUM,BALANCE,RESFUEL,NETDELIC,Nov-21,3.4
BELGIUM,BALANCE,RESFUEL,NETDELIC,Nov-22,2.1
BELGIUM,BALANCE,RESFUEL,NETDELIC,YTD2021,44.2
BELGIUM,BALANCE,RESFUEL,NETDELIC,YTD2022,28.4
BELGIUM,BALANCE,TOTGASO,NETDELIC,2020,1621.6
BELGIUM,BALANCE,TOTGASO,NETDELIC,2021,1997.2
BELGIUM,BALANCE,TOTGASO,NETDELIC,3Q2022,526.6
BELGIUM,BALANCE,TOTGASO,NETDELIC,Nov-21,177.7
BELGIUM,BALANCE,TOTGASO,NETDELIC,Nov-22,175.1
BELGIUM,BALANCE,TOTGASO,NETDELIC,YTD2021,1813
BELGIUM,BALANCE,TOTGASO,NETDELIC,YTD2022,1958.9
BELGIUM,BALANCE,TOTKERO,NETDELIC,2020,1183.8
BELGIUM,BALANCE,TOTKERO,NETDELIC,2021,1489.4
BELGIUM,BALANCE,TOTKERO,NETDELIC,3Q2022,473.3
BELGIUM,BALANCE,TOTKERO,NETDELIC,Nov-21,137.5
BELGIUM,BALANCE,TOTKERO,NETDELIC,Nov-22,138.9
BELGIUM,BALANCE,TOTKERO,NETDELIC,YTD2021,1346.7
BELGIUM,BALANCE,TOTKERO,NETDELIC,YTD2022,1568.3
BELGIUM,BALANCE,TOTPRODS,NETDELIC,2020,19146
BELGIUM,BALANCE,TOTPRODS,NETDELIC,2021,20728.3
BELGIUM,BALANCE,TOTPRODS,NETDELIC,3Q2022,4823.5
BELGIUM,BALANCE,TOTPRODS,NETDELIC,Nov-21,1800.9
BELGIUM,BALANCE,TOTPRODS,NETDELIC,Nov-22,1555.9
BELGIUM,BALANCE,TOTPRODS,NETDELIC,YTD2021,18812.7
BELGIUM,BALANCE,TOTPRODS,NETDELIC,YTD2022,17759.3
CANADA,BALANCE,GASDIES,NETDELIC,2020,27424.707
CANADA,BALANCE,GASDIES,NETDELIC,2021,27638.083
CANADA,BALANCE,GASDIES,NETDELIC,3Q2022,6590.773
CANADA,BALANCE,GASDIES,NETDELIC,Nov-21,2387.215
CANADA,BALANCE,GASDIES,NETDELIC,Nov-22,2547.695
CANADA,BALANCE,GASDIES,NETDELIC,YTD2021,25472.767
CANADA,BALANCE,GASDIES,NETDELIC,YTD2022,24923.158
CANADA,BALANCE,LPG,NETDELIC,2020,6217.711
CANADA,BALANCE,LPG,NETDELIC,2021,6518.016
CANADA,BALANCE,LPG,NETDELIC,3Q2022,2053.576
CANADA,BALANCE,LPG,NETDELIC,Nov-21,511.061
CANADA,BALANCE,LPG,NETDELIC,Nov-22,578.683
CANADA,BALANCE,LPG,NETDELIC,YTD2021,5922.346
CANADA,BALANCE,LPG,NETDELIC,YTD2022,6845.951
CANADA,BALANCE,NAPHTHA,NETDELIC,2020,743.433
CANADA,BALANCE,NAPHTHA,NETDELIC,2021,688.231
CANADA,BALANCE,NAPHTHA,NETDELIC,3Q2022,260.375
CANADA,BALANCE,NAPHTHA,NETDELIC,Nov-21,56.097
CANADA,BALANCE,NAPHTHA,NETDELIC,Nov-22,42.617
CANADA,BALANCE,NAPHTHA,NETDELIC,YTD2021,600.866
CANADA,BALANCE,NAPHTHA,NETDELIC,YTD2022,775.313
CANADA,BALANCE,OPRODS,NETDELIC,2020,21713.021
CANADA,BALANCE,OPRODS,NETDELIC,2021,20524.842
CANADA,BALANCE,OPRODS,NETDELIC,3Q2022,5361.873
CANADA,BALANCE,OPRODS,NETDELIC,Nov-21,1930.645
CANADA,BALANCE,OPRODS,NETDELIC,Nov-22,1719.113
CANADA,BALANCE,OPRODS,NETDELIC,YTD2021,18866.753
CANADA,BALANCE,OPRODS,NETDELIC,YTD2022,17368.935
CANADA,BALANCE,RESFUEL,NETDELIC,2020,2925.414
CANADA,BALANCE,RESFUEL,NETDELIC,2021,2461.056
CANADA,BALANCE,RESFUEL,NETDELIC,3Q2022,617.274
CANADA,BALANCE,RESFUEL,NETDELIC,Nov-21,232.411
CANADA,BALANCE,RESFUEL,NETDELIC,Nov-22,186.643
CANADA,BALANCE,RESFUEL,NETDELIC,YTD2021,2178.903
CANADA,BALANCE,RESFUEL,NETDELIC,YTD2022,2497.121
CANADA,BALANCE,TOTGASO,NETDELIC,2020,28377.352
CANADA,BALANCE,TOTGASO,NETDELIC,2021,30291.151
CANADA,BALANCE,TOTGASO,NETDELIC,3Q2022,8183.436
CANADA,BALANCE,TOTGASO,NETDELIC,Nov-21,2640.382
CANADA,BALANCE,TOTGASO,NETDELIC,Nov-22,2624.892
CANADA,BALANCE,TOTGASO,NETDELIC,YTD2021,27652.895
CANADA,BALANCE,TOTGASO,NETDELIC,YTD2022,28342.174
CANADA,BALANCE,TOTKERO,NETDELIC,2020,3758.843
CANADA,BALANCE,TOTKERO,NETDELIC,2021,3993.151
CANADA,BALANCE,TOTKERO,NETDELIC,3Q2022,1899.225
CANADA,BALANCE,TOTKERO,NETDELIC,Nov-21,438.028
CANADA,BALANCE,TOTKERO,NETDELIC,Nov-22,424.269
CANADA,BALANCE,TOTKERO,NETDELIC,YTD2021,3495.15
CANADA,BALANCE,TOTKERO,NETDELIC,YTD2022,5564.143
CANADA,BALANCE,TOTPRODS,NETDELIC,2020,91160.481
CANADA,BALANCE,TOTPRODS,NETDELIC,2021,92114.53
CANADA,BALANCE,TOTPRODS,NETDELIC,3Q2022,24966.532
CANADA,BALANCE,TOTPRODS,NETDELIC,Nov-21,8195.839
CANADA,BALANCE,TOTPRODS,NETDELIC,Nov-22,8123.912
CANADA,BALANCE,TOTPRODS,NETDELIC,YTD2021,84189.68
CANADA,BALANCE,TOTPRODS,NETDELIC,YTD2022,86316.795
CHILE,BALANCE,GASDIES,NETDELIC,2020,8382.57
CHILE,BALANCE,GASDIES,NETDELIC,2021,9178.457
CHILE,BALANCE,GASDIES,NETDELIC,3Q2022,2309.094
CHILE,BALANCE,GASDIES,NETDELIC,Nov-21,802.022
CHILE,BALANCE,GASDIES,NETDELIC,Nov-22,788.947
